477.53,479.08,482.48,471.65,476.01,472.8,477.35,473.203,472.1246667,469.249
479.08,482.48,471.65,476.01,472.8,474.27,476.404,472.1,470.858,468.6225
482.48,471.65,476.01,472.8,474.27,466.29,475.442,471.013,469.4633333,467.76
471.65,476.01,472.8,474.27,466.29,467.39,472.204,469.916,468.026,466.738
476.01,472.8,474.27,466.29,467.39,464.53,471.352,469.853,467.3746667,465.983
472.8,474.27,466.29,467.39,464.53,466.5,469.056,469.512,466.5486667,464.4465
474.27,466.29,467.39,464.53,466.5,468.21,467.796,468.085,466.0286667,463.168
466.29,467.39,464.53,466.5,468.21,471.51,466.584,466.474,465.1993333,461.497
467.39,464.53,466.5,468.21,471.51,471.02,467.628,465.937,464.916,460.492
464.53,466.5,468.21,471.51,471.02,472.6,468.354,465.386,464.1933333,459.5225
466.5,468.21,471.51,471.02,472.6,458.53,469.968,465.295,462.91,458.4475
468.21,471.51,471.02,472.6,458.53,458.16,468.374,465.145,461.6253333,457.86
471.51,471.02,472.6,458.53,458.16,460.92,466.364,464.507,459.8013333,457.0975
471.02,472.6,458.53,458.16,460.92,461.88,464.246,463.56,458.1133333,456.258
472.6,458.53,458.16,460.92,461.88,463.62,462.418,462.113,456.5786667,455.489
458.53,458.16,460.92,461.88,463.62,465,460.622,459.381,454.6073333,454.7365
458.16,460.92,461.88,463.62,465,461.83,461.916,458.251,454.3553333,453.8575
460.92,461.88,463.62,465,461.83,462.04,462.65,456.52,454.0086667,452.8835
461.88,463.62,465,461.83,462.04,456.55,462.874,455.047,453.5953333,452.249
463.62,465,461.83,462.04,456.55,445.28,461.808,453.659,453.1793333,451.6275
465,461.83,462.04,456.55,445.28,447.23,458.14,451.6,452.7746667,450.885
461.83,462.04,456.55,445.28,447.23,440.85,454.586,450.575,451.1713333,450.8815
462.04,456.55,445.28,447.23,440.85,446.19,450.39,449.688,449.628,451.321
456.55,445.28,447.23,440.85,446.19,448,447.22,448.956,448.7073333,452.0115
445.28,447.23,440.85,446.19,448,443.03,445.51,448.865,448.234,452.977
447.23,440.85,446.19,448,443.03,454.75,445.06,450.092,448.4666667,454.318
440.85,446.19,448,443.03,454.75,452.96,446.564,449.464,449.6466667,455.4535
446.19,448,443.03,454.75,452.96,454.72,448.986,449.247,451.6313333,456.4845
448,443.03,454.75,452.96,454.72,455.64,450.692,449.451,453.6086667,457.4715
443.03,454.75,452.96,454.72,455.64,457.55,452.22,449.596,455.466,458.0265
454.75,452.96,454.72,455.64,457.55,440.95,455.124,450.17,457.404,458.7895
452.96,454.72,455.64,457.55,440.95,438.68,452.364,451.188,458.4166667,459.1465
454.72,455.64,457.55,440.95,438.68,448.23,449.508,452.954,458.984,460.05
455.64,457.55,440.95,438.68,448.23,449.45,448.21,455.067,459.7313333,460.8145
457.55,440.95,438.68,448.23,449.45,448.77,446.972,457.089,459.962,461.6065
440.95,438.68,448.23,449.45,448.77,464.93,445.216,458.544,460.0113333,462.087
438.68,448.23,449.45,448.77,464.93,470.62,450.012,461.443,461.4073333,464.1145
448.23,449.45,448.77,464.93,470.62,475.85,456.4,463.722,463.564,466.268
449.45,448.77,464.93,470.62,475.85,475.86,461.924,465.492,465.016,468.9315
448.77,464.93,470.62,475.85,475.86,472.1,467.206,466.457,466.4846667,471.175
464.93,470.62,475.85,475.86,472.1,469.94,471.872,467.409,467.7106667,473.36
470.62,475.85,475.86,472.1,469.94,461.47,472.874,467.105,468.8153333,474.9055
475.85,475.86,472.1,469.94,461.47,465.93,471.044,467.146,469.5573333,475.779
475.86,472.1,469.94,461.47,465.93,459.1,469.06,466.562,471.2673333,476.94
472.1,469.94,461.47,465.93,459.1,458.29,465.708,466.124,472.498,477.0995
469.94,461.47,465.93,459.1,458.29,461.89,462.946,465.63,473.856,477.5365
461.47,465.93,459.1,458.29,461.89,471.03,461.336,466.786,475.5826667,478.527
465.93,459.1,458.29,461.89,471.03,470.01,463.248,468.814,477.3573333,479.845
459.1,458.29,461.89,471.03,470.01,471.48,464.064,472.371,479.5666667,481.4125
458.29,461.89,471.03,470.01,471.48,467.16,466.54,475.893,480.8966667,483.6715
461.89,471.03,470.01,471.48,467.16,481.5,468.314,479.311,482.4,486.007
471.03,470.01,471.48,467.16,481.5,481.75,472.236,482.706,484.2573333,487.8985
470.01,471.48,467.16,481.5,481.75,501.5,474.38,484.412,485.3773333,488.82
471.48,467.16,481.5,481.75,501.5,494.32,480.678,487.318,487.1953333,489.5945
467.16,481.5,481.75,501.5,494.32,492.47,485.246,488.075,489.382,490.1995
481.5,481.75,501.5,494.32,492.47,495.84,490.308,489.443,491.9046667,491.201
481.75,501.5,494.32,492.47,495.84,488.09,493.176,490.268,493.1193333,491.289
501.5,494.32,492.47,495.84,488.09,499.07,494.444,490.876,493.6333333,490.581
494.32,492.47,495.84,488.09,499.07,479.05,493.958,490.454,492.5666667,488.53
492.47,495.84,488.09,499.07,479.05,480.84,490.904,491.45,491.8506667,486.942
495.84,488.09,499.07,479.05,480.84,489.75,488.578,492.703,491.4986667,485.72
488.09,499.07,479.05,480.84,489.75,487.83,487.36,493.091,490.66,483.8045
499.07,479.05,480.84,489.75,487.83,497.28,487.308,493.228,489.2933333,482.179
479.05,480.84,489.75,487.83,497.28,504.28,486.95,491.871,486.7206667,480.0355
480.84,489.75,487.83,497.28,504.28,505,491.996,492.324,485.6213333,479.228
489.75,487.83,497.28,504.28,505,499.72,496.828,492.959,484.7673333,478.6175
487.83,497.28,504.28,505,499.72,489.46,498.822,492.31,482.6193333,477.27
497.28,504.28,505,499.72,489.46,485.5,499.148,490.286,480.4693333,476.8935
504.28,505,499.72,489.46,485.5,483.58,496.792,486.606,477.7306667,476.1355
505,499.72,489.46,485.5,483.58,487.19,492.652,482.434,474.972,474.871
499.72,489.46,485.5,483.58,487.19,483.26,489.09,478.737,472.5473333,473.71
489.46,485.5,483.58,487.19,483.26,467.59,485.798,474.518,470.086,472.9205
485.5,483.58,487.19,483.26,467.59,460.48,481.424,471.13,469.4753333,472.653
483.58,487.19,483.26,467.59,460.48,462.56,476.42,468.2,469.25,472.51
487.19,483.26,467.59,460.48,462.56,468.03,472.216,466.132,468.944,472.7665
483.26,467.59,460.48,462.56,468.03,457.53,468.384,464.276,468.5833333,472.757
467.59,460.48,462.56,468.03,457.53,455.58,463.238,462.23,468.628,472.8365
460.48,462.56,468.03,457.53,455.58,456.2,460.836,463.501,469.7293333,473.497
462.56,468.03,457.53,455.58,456.2,462.9,459.98,465.665,471.2066667,474.7135
468.03,457.53,455.58,456.2,462.9,468.63,460.048,467.308,472.95,475.818
457.53,455.58,456.2,462.9,468.63,462.8,460.168,468.683,474.2146667,476.8915
455.58,456.2,462.9,468.63,462.8,480.3,461.222,471.323,476.036,478.2525
456.2,462.9,468.63,462.8,480.3,482.12,466.166,474.176,477.7173333,480.7235
462.9,468.63,462.8,480.3,482.12,478.99,471.35,476.82,479.6246667,483.314
468.63,462.8,480.3,482.12,478.99,481.78,474.568,479.401,481.0746667,485.6515
462.8,480.3,482.12,478.99,481.78,483.93,477.198,481.238,482.466,486.9725
480.3,482.12,478.99,481.78,483.93,484.11,481.424,483.443,483.9293333,488.772
482.12,478.99,481.78,483.93,484.11,482.64,482.186,483.493,485.576,489.552
478.99,481.78,483.93,484.11,482.64,488.71,482.29,483.762,487.302,490.0425
481.78,483.93,484.11,482.64,488.71,487,484.234,484.328,489.346,490.558
483.93,484.11,482.64,488.71,487,484.85,485.278,485.1,490.2306667,490.5205
484.11,482.64,488.71,487,484.85,480.8,485.462,485.182,491.2213333,490.0015
482.64,488.71,487,484.85,480.8,484.81,484.8,487.271,492.0073333,489.4275
488.71,487,484.85,480.8,484.81,484.65,485.234,489.808,492.6266667,489.0455
487,484.85,480.8,484.81,484.65,489.5,484.422,491.902,492.666,488.2385
484.85,480.8,484.81,484.65,489.5,484.75,484.922,492.707,492.268,487.736
480.8,484.81,484.65,489.5,484.75,505,484.902,494.101,491.5146667,487.0835
484.81,484.65,489.5,484.75,505,508.01,489.742,495.611,490.97,486.539
484.65,489.5,484.75,505,508.01,509.65,494.382,496.323,490.316,485.6735
489.5,484.75,505,508.01,509.65,495.05,499.382,496.788,489.5106667,485.2605
484.75,505,508.01,509.65,495.05,498.79,500.492,495.941,488.674,484.614
505,508.01,509.65,495.05,498.79,495.9,503.3,494.821,487.8106667,484.1365
508.01,509.65,495.05,498.79,495.9,491.93,501.48,491.584,485.4713333,483.1415
509.65,495.05,498.79,495.9,491.93,489.3,498.264,488.283,482.7706667,482.071
495.05,498.79,495.9,491.93,489.3,481.03,494.194,484.575,480.5533333,480.254
498.79,495.9,491.93,489.3,481.03,473.55,491.39,482.765,479.3213333,479.5405
495.9,491.93,489.3,481.03,473.55,472.63,486.342,480.066,477.7486667,477.5845
491.93,489.3,481.03,473.55,472.63,475,481.688,477.467,477.0286667,474.0925
489.3,481.03,473.55,472.63,475,472.57,478.302,475.024,476.6733333,470.4615
481.03,473.55,472.63,475,472.57,476.95,474.956,473.733,475.6073333,467.0285
473.55,472.63,475,472.57,476.95,471.8,474.14,473.287,475.5906667,464.0645
472.63,475,472.57,476.95,471.8,469.91,473.79,473.452,474.6653333,461.752
475,472.57,476.95,471.8,469.91,467.5,473.246,474.699,471.5606667,459.4925
472.57,476.95,471.8,469.91,467.5,476.39,471.746,475.859,467.848,457.0675
476.95,471.8,469.91,467.5,476.39,476.57,472.51,475.933,464.386,454.7715
471.8,469.91,467.5,476.39,476.57,475.2,472.434,476.316,460.706,452.374
469.91,467.5,476.39,476.57,475.2,485.1,473.114,475.103,457.7393333,449.809
467.5,476.39,476.57,475.2,485.1,486.6,476.152,470.718,454.908,446.904
476.39,476.57,475.2,485.1,486.6,473.31,479.972,465.899,452.1746667,444.314
476.57,475.2,485.1,486.6,473.31,480.78,479.356,460.324,448.8586667,440.6965
475.2,485.1,486.6,473.31,480.78,459.67,480.198,454.842,445.6873333,436.94
485.1,486.6,473.31,480.78,459.67,426.06,477.092,450.052,442.0406667,433.275
486.6,473.31,480.78,459.67,426.06,419.31,465.284,444.286,437.1546667,429.199
473.31,480.78,459.67,426.06,419.31,420.64,451.826,438.276,432.428,425.015
480.78,459.67,426.06,419.31,420.64,421.75,441.292,433.61,427.81,421.693
459.67,426.06,419.31,420.64,421.75,427.3,429.486,428.432,422.5206667,417.853
426.06,419.31,420.64,421.75,427.3,427.44,423.012,424.515,418.6693333,415.0585
419.31,420.64,421.75,427.3,427.44,426.5,423.288,423.09,417.1706667,414.098
420.64,421.75,427.3,427.44,426.5,426.65,424.726,422.729,416.078,412.9825
421.75,427.3,427.44,426.5,426.65,429,425.928,421.069,415.16,412.141
427.3,427.44,426.5,426.65,429,420.5,427.378,419.038,413.9753333,411.788
427.44,426.5,426.65,429,420.5,411.81,426.018,416.498,412.4073333,410.917
426.5,426.65,429,420.5,411.81,415.7,422.892,414.112,411.0346667,409.744
426.65,429,420.5,411.81,415.7,404.04,420.732,411.754,409.068,408.7475
429,420.5,411.81,415.7,404.04,401.44,416.21,409.776,407.5453333,407.01
420.5,411.81,415.7,404.04,401.44,401.9,410.698,407.274,406.5913333,404.7645
411.81,415.7,404.04,401.44,401.9,403.58,406.978,405.602,405.8833333,402.632
415.7,404.04,401.44,401.9,403.58,402.92,405.332,405.106,405.3613333,400.966
404.04,401.44,401.9,403.58,402.92,406.87,402.776,403.236,404.7526667,399.188
401.44,401.9,403.58,402.92,406.87,403.98,403.342,403.213,403.9433333,398.204
401.9,403.58,402.92,406.87,403.98,403.78,403.85,404.538,402.7866667,397.062
403.58,402.92,406.87,403.98,403.78,406.85,404.226,405.336,401.1833333,395.8935
402.92,406.87,403.98,403.78,406.85,397,404.88,405.376,399.5106667,394.752
406.87,403.98,403.78,406.85,397,403.81,403.696,405.741,397.992,393.5535
403.98,403.78,406.85,397,403.81,414.69,403.084,404.244,396.4913333,392.2575
403.78,406.85,397,403.81,414.69,409.88,405.226,402.255,394.7993333,390.7215
406.85,397,403.81,414.69,409.88,403.98,406.446,399.662,393.116,389.219
397,403.81,414.69,409.88,403.98,406.57,405.872,396.826,391.376,387.548
403.81,414.69,409.88,403.98,406.57,391.9,407.786,395.14,390.1726667,386.6125
414.69,409.88,403.98,406.57,391.9,384.09,405.404,393.195,388.6486667,385.287
409.88,403.98,406.57,391.9,384.09,377.85,399.284,389.586,385.8866667,383.7205
403.98,406.57,391.9,384.09,377.85,378.49,392.878,386.451,383.4766667,382.5165
406.57,391.9,384.09,377.85,378.49,380.14,387.78,384.128,381.44,381.7035
391.9,384.09,377.85,378.49,380.14,384.36,382.494,381.366,379.5546667,380.4235
384.09,377.85,378.49,380.14,384.36,378.6,380.986,380.271,378.5813333,379.3
377.85,378.49,380.14,384.36,378.6,378.53,379.888,379.188,378.5326667,378.5205
378.49,380.14,384.36,378.6,378.53,380.75,380.024,378.776,379.0626667,378.338
380.14,384.36,378.6,378.53,380.75,378.95,380.476,378.27,379.678,378.2605
384.36,378.6,378.53,380.75,378.95,380.95,380.238,378.085,379.7333333,378.3035
378.6,378.53,380.75,378.95,380.95,373.26,379.556,377.379,378.738,377.983
378.53,380.75,378.95,380.95,373.26,373.73,378.488,377.855,378.0646667,377.7455
380.75,378.95,380.95,373.26,373.73,373.43,377.528,378.582,377.776,377.5885
378.95,380.95,373.26,373.73,373.43,378.29,376.064,379.279,377.522,376.9125
380.95,373.26,373.73,373.43,378.29,377.3,375.932,379.481,377.6586667,376.7405
373.26,373.73,373.43,378.29,377.3,383.36,375.202,378.329,377.4586667,377.023
373.73,373.43,378.29,377.3,383.36,385.8,377.222,377.853,377.498,377.766
373.43,378.29,377.3,383.36,385.8,387.72,379.636,377.9,377.6086667,378.1995
378.29,377.3,383.36,385.8,387.72,380.97,382.494,378.251,377.1953333,378.803
377.3,383.36,385.8,387.72,380.97,369.43,383.03,378.522,377.01,379.3565
383.36,385.8,387.72,380.97,369.43,368.5,381.456,378.587,377.63,380.0365
385.8,387.72,380.97,369.43,368.5,374.2,378.484,377.636,377.9473333,380.374
387.72,380.97,369.43,368.5,374.2,376.94,376.164,376.595,377.7206667,380.44
380.97,369.43,368.5,374.2,376.94,381,374.008,374.546,377.5726667,381.004
369.43,368.5,374.2,376.94,381,377.95,374.014,374,378.132,382.108
368.5,374.2,376.94,381,377.95,373.85,375.718,375.717,379.5633333,384.031
374.2,376.94,381,377.95,373.85,375.39,376.788,377.679,381.004,385.781
376.94,381,377.95,373.85,375.39,367.23,377.026,378.499,381.8653333,387.5125
381,377.95,373.85,375.39,367.23,375.51,375.084,379.355,383.336,389.528
377.95,373.85,375.39,367.23,375.51,386.6,373.986,380.191,384.806,391.706
373.85,375.39,367.23,375.51,386.6,388.12,375.716,381.486,386.802,393.7185
375.39,367.23,375.51,386.6,388.12,382.4,378.57,383.112,388.7786667,396.0485
367.23,375.51,386.6,388.12,382.4,385.5,379.972,384.285,391.008,398.4385
375.51,386.6,388.12,382.4,385.5,389.36,383.626,387.462,394.3426667,401.15
386.6,388.12,382.4,385.5,389.36,390.9,386.396,390.216,397.6126667,403.5345
388.12,382.4,385.5,389.36,390.9,390.11,387.256,392.345,399.7193333,405.171
382.4,385.5,389.36,390.9,390.11,387.12,387.654,393.883,401.8746667,406.6555
385.5,389.36,390.9,390.11,387.12,399,388.598,396.526,404.594,407.841
389.36,390.9,390.11,387.12,399,403.05,391.298,399.701,406.9913333,408.682
390.9,390.11,387.12,399,403.05,407.89,394.036,403.221,409.2473333,409.425
390.11,387.12,399,403.05,407.89,403.5,397.434,405.951,411.1426667,410.123
387.12,399,403.05,407.89,403.5,408.83,400.112,408.985,412.9893333,410.615
399,403.05,407.89,403.5,408.83,417.25,404.454,412.592,414.2553333,411.3655
403.05,407.89,403.5,408.83,417.25,424.56,408.104,414.838,414.4766667,410.774
407.89,403.5,408.83,417.25,424.56,418.2,412.406,416.853,414.5546667,410.0285
403.5,408.83,417.25,424.56,418.2,420.45,414.468,417.997,414.3526667,409.169
408.83,417.25,424.56,418.2,420.45,423.19,417.858,419.428,414.116,408.544
417.25,424.56,418.2,420.45,423.19,421.46,420.73,419.156,413.6693333,407.322
424.56,418.2,420.45,423.19,421.46,423.2,421.572,417.663,411.664,405.7855
418.2,420.45,423.19,421.46,423.2,419.33,421.3,415.629,409.236,403.6345
420.45,423.19,421.46,423.2,419.33,417.81,421.526,414.295,407.4026667,402.053
423.19,421.46,423.2,419.33,417.81,406.11,420.998,412.245,405.4393333,400.6955
421.46,423.2,419.33,417.81,406.11,402.32,417.582,410.139,402.8526667,398.8615
423.2,419.33,417.81,406.11,402.32,404.22,413.754,406.71,400.5233333,397.288
419.33,417.81,406.11,402.32,404.22,404.86,409.958,403.204,397.746,394.85
417.81,406.11,402.32,404.22,404.86,399.95,407.064,400.341,395.562,392.8555
406.11,402.32,404.22,404.86,399.95,402.13,403.492,397.66,393.928,391.096
402.32,404.22,404.86,399.95,402.13,387.17,402.696,395.488,392.6213333,389.3815
404.22,404.86,399.95,402.13,387.17,388.14,399.666,393.908,391.7993333,387.8625
404.86,399.95,402.13,387.17,388.14,390.7,396.45,391.64,389.814,386.719
399.95,402.13,387.17,388.14,390.7,391,393.618,389.811,388.1193333,385.6255
402.13,387.17,388.14,390.7,391,384.39,391.828,389.146,386.964,384.6905
387.17,388.14,390.7,391,384.39,386.52,388.28,387.584,384.9433333,383.363
388.14,390.7,391,384.39,386.52,381.54,388.15,387.866,383.928,382.552
390.7,391,384.39,386.52,381.54,386.57,386.83,386.496,383.4753333,381.646
391,384.39,386.52,381.54,386.57,393.3,386.004,385.37,382.9613333,380.6605
384.39,386.52,381.54,386.57,393.3,386.51,386.464,384.532,382.3113333,379.8355
386.52,381.54,386.57,393.3,386.51,389.99,386.888,383.275,381.724,379.181
381.54,386.57,393.3,386.51,389.99,374.44,387.582,381.817,380.686,378.665
386.57,393.3,386.51,389.99,374.44,379.44,386.162,381.798,379.918,378.2945
393.3,386.51,389.99,374.44,379.44,382.62,384.736,381.44,378.8793333,378.316
386.51,389.99,374.44,379.44,382.62,371.82,382.6,380.235,377.626,378.8
389.99,374.44,379.44,382.62,371.82,371.94,379.662,379.142,376.612,379.9145
374.44,379.44,382.62,371.82,371.94,381.35,376.052,377.238,375.6926667,380.154
379.44,382.62,371.82,371.94,381.35,382.99,377.434,376.796,375.672,381.147
382.62,371.82,371.94,381.35,382.99,381.25,378.144,375.951,376.176,381.9125
371.82,371.94,381.35,382.99,381.25,375.58,377.87,375.139,377.5333333,382.49
371.94,381.35,382.99,381.25,375.58,370.95,378.622,375.087,379.9986667,383.639
381.35,382.99,381.25,375.58,370.95,370.02,378.424,375.513,381.5213333,384.987
382.99,381.25,375.58,370.95,370.02,370.99,376.158,374.791,382.3846667,386.8165
381.25,375.58,370.95,370.02,370.99,374.5,373.758,375.192,383.1686667,388.6685
375.58,370.95,370.02,370.99,374.5,371.3,372.408,377.365,384.03,390.9045
370.95,370.02,370.99,374.5,371.3,376.2,371.552,380.687,385.3113333,393.4835
370.02,370.99,374.5,371.3,376.2,374.13,372.602,383.07,387.1746667,396.961
370.99,374.5,371.3,376.2,374.13,387,373.424,385.498,390.3693333,400.315
374.5,371.3,376.2,374.13,387,402.98,376.626,387.874,393.6386667,402.5155
371.3,376.2,374.13,387,402.98,408.8,382.322,389.841,397.07,404.3155
376.2,374.13,387,402.98,408.8,394.78,389.822,392.191,400.794,405.9625
374.13,387,402.98,408.8,394.78,394.3,393.538,394.461,405.0806667,407.4935
387,402.98,408.8,394.78,394.3,394.75,397.572,398.842,409.2786667,408.895
402.98,408.8,394.78,394.3,394.75,394.17,399.122,402.145,411.1453333,409.9925
408.8,394.78,394.3,394.75,394.17,394.8,397.36,404.444,411.6466667,410.3265
394.78,394.3,394.75,394.17,394.8,398.9,394.56,406.28,411.3426667,410.7055
394.3,394.75,394.17,394.8,398.9,417.94,395.384,410.852,412.1453333,411.2745
394.75,394.17,394.8,398.9,417.94,420.03,400.112,415.132,412.6693333,412.1185
394.17,394.8,398.9,417.94,420.03,425.97,405.168,417.157,413.616,412.7805
394.8,398.9,417.94,420.03,425.97,427.16,411.528,418.79,414.6486667,413.289
398.9,417.94,420.03,425.97,427.16,440.5,418,419.734,416.0873333,413.034
417.94,420.03,425.97,427.16,440.5,437.1,426.32,420.526,416.5713333,412.589
420.03,425.97,427.16,440.5,437.1,415,430.152,418.948,416.1206667,411.114
425.97,427.16,440.5,437.1,415,410.5,429.146,417.84,415.318,409.8615
427.16,440.5,437.1,415,410.5,404.24,426.052,416.209,413.876,407.423
440.5,437.1,415,410.5,404.24,406.82,421.468,415.131,411.3786667,404.5495
437.1,415,410.5,404.24,406.82,402.16,414.732,411.697,408.012,400.8145
415,410.5,404.24,406.82,402.16,408.95,407.744,409.105,404.768,396.054
410.5,404.24,406.82,402.16,408.95,409.66,406.534,408.404,403.4333333,392.315
404.24,406.82,402.16,408.95,409.66,416.38,406.366,407.788,401.2133333,388.786
406.82,402.16,408.95,409.66,416.38,406.16,408.794,406.334,398.91,385.9835
402.16,408.95,409.66,416.38,406.16,411.18,408.662,404.652,396.1753333,382.632
408.95,409.66,416.38,406.16,411.18,407.99,410.466,403.28,392.1573333,379.4625
409.66,416.38,406.16,411.18,407.99,404.34,410.274,401.883,387.5753333,376.24
416.38,406.16,411.18,407.99,404.34,389.7,409.21,398.637,382.926,373.315
406.16,411.18,407.99,404.34,389.7,390,403.874,393.968,378.38,369.349
411.18,407.99,404.34,389.7,390,388.44,400.642,389.932,373.9553333,365.916
407.99,404.34,389.7,390,388.44,394.98,396.094,383.003,369.128,362.507
404.34,389.7,390,388.44,394.98,377.2,393.492,376.226,364.8953333,359.8015
389.7,390,388.44,394.98,377.2,369.69,388.064,369.784,361.35,357.807
390,388.44,394.98,377.2,369.69,365.8,384.062,365.633,357.8406667,356.727
388.44,394.98,377.2,369.69,365.8,341.89,379.222,360.612,354.3406667,356.136
394.98,377.2,369.69,365.8,341.89,340.22,369.912,355.645,351.3113333,355.5365
377.2,369.69,365.8,341.89,340.22,339.92,358.96,350.597,348.5713333,354.0275
369.69,365.8,341.89,340.22,339.92,348.19,351.504,347.993,347.7213333,353.2985
365.8,341.89,340.22,339.92,348.19,339.79,347.204,344.73,347.6153333,354.333
341.89,340.22,339.92,348.19,339.79,338.77,342.002,341.9,348.4406667,354.913
340.22,339.92,348.19,339.79,338.77,344.5,341.378,342.011,350.7446667,356.722
339.92,348.19,339.79,338.77,344.5,351.16,342.234,343.377,352.3833333,357.9855
348.19,339.79,338.77,344.5,351.16,337.06,344.482,345.83,353.8966667,359.319
339.79,338.77,344.5,351.16,337.06,337.5,342.256,347.821,356.7093333,360.347
338.77,344.5,351.16,337.06,337.5,343,341.798,351.66,359.2166667,361.6805
344.5,351.16,337.06,337.5,343,353.88,342.644,355.428,361.8366667,361.861
351.16,337.06,337.5,343,353.88,364.45,344.52,357.458,363.236,361.802
337.06,337.5,343,353.88,364.45,368.1,347.178,358.604,364.2646667,361.529
337.5,343,353.88,364.45,368.1,378.18,353.386,363.936,366.3773333,362.8065
343,353.88,364.45,368.1,378.18,376.45,361.522,367.926,368.308,363.87
353.88,364.45,368.1,378.18,376.45,364.8,368.212,371.433,368.2666667,365.174
364.45,368.1,378.18,376.45,364.8,362.62,370.396,372.594,367.5626667,365.876
368.1,378.18,376.45,364.8,362.62,390.38,370.03,372.808,366.3126667,366.9085
378.18,376.45,364.8,362.62,390.38,377.4,374.486,372.873,365.9466667,367.581
376.45,364.8,362.62,390.38,377.4,378.07,374.33,371.701,364.6526667,368.474
364.8,362.62,390.38,377.4,378.07,365.49,374.654,368.294,364.1613333,369.7405
362.62,390.38,377.4,378.07,365.49,366.59,374.792,366.146,364.3693333,373.1335
390.38,377.4,378.07,365.49,366.59,368.75,375.586,364.454,365.868,376.3435
377.4,378.07,365.49,366.59,368.75,366.46,371.26,361.677,365.2793333,378.499
378.07,365.49,366.59,368.75,366.46,342.38,369.072,359.814,366.522,381.3425
365.49,366.59,368.75,366.46,342.38,343.32,361.934,358.915,368.1026667,384.089
366.59,368.75,366.46,342.38,343.32,345.7,357.5,359.158,372.5806667,387.966
368.75,366.46,342.38,343.32,345.7,362.61,353.322,361.009,376.596,391.0115
366.46,342.38,343.32,345.7,362.61,358.77,352.094,362.289,380.912,392.547
342.38,343.32,345.7,362.61,358.77,369.08,350.556,365.247,385.4326667,396.0465
343.32,345.7,362.61,358.77,369.08,367.92,355.896,371.187,391.474,401.173
345.7,362.61,358.77,369.08,367.92,385.1,360.816,380.121,398.1213333,407.3625
362.61,358.77,369.08,367.92,385.1,381.55,368.696,388.233,403.5746667,413.39
358.77,369.08,367.92,385.1,381.55,396.04,372.484,395.321,406.0313333,418.441
369.08,367.92,385.1,381.55,396.04,401.78,379.938,402.871,411.21,424.084
367.92,385.1,381.55,396.04,401.78,432.66,386.478,409.263,416.2653333,429.118
385.1,381.55,396.04,401.78,432.66,426.82,399.426,416.774,422.878,434.067
381.55,396.04,401.78,432.66,426.82,433.49,407.77,421.014,428.288,438.095
396.04,401.78,432.66,426.82,433.49,434.27,418.158,422.805,433.76,441.5795
401.78,432.66,426.82,433.49,434.27,433,425.804,426.846,438.7993333,444.0395
432.66,426.82,433.49,434.27,433,443.03,432.048,431.159,443.3313333,445.712
426.82,433.49,434.27,433,443.03,427.5,434.122,434.604,445.614,444.822
433.49,434.27,433,443.03,427.5,399.46,434.258,438.547,448.2033333,444.4885
434.27,433,443.03,427.5,399.46,436.45,427.452,441.561,449.3866667,444.1485
433,443.03,427.5,399.46,436.45,444.91,427.888,445.297,450.118,443.667
443.03,427.5,399.46,436.45,444.91,467.11,430.27,448.973,450.2666667,443.5635
427.5,399.46,436.45,444.91,467.11,466.25,435.086,451.36,448.3886667,443.014
399.46,436.45,444.91,467.11,466.25,463.63,442.836,455.176,447.8986667,442.9555
436.45,444.91,467.11,466.25,463.63,471.63,455.67,460.354,449.714,444.4695
444.91,467.11,466.25,463.63,471.63,469.76,462.706,461.233,448.9266667,443.877
467.11,466.25,463.63,471.63,469.76,466.9,467.676,460.265,447.9946667,443.139
466.25,463.63,471.63,469.76,466.9,465.66,467.634,455.04,445.6566667,440.911
463.63,471.63,469.76,466.9,465.66,451.24,467.516,450.43,442.9953333,438.5465
471.63,469.76,466.9,465.66,451.24,445.24,465.038,446.736,440.736,436.2395
469.76,466.9,465.66,451.24,445.24,435.23,459.76,442.037,437.6006667,433.2885
466.9,465.66,451.24,445.24,435.23,414.86,452.854,438.154,434.96,430.2605
465.66,451.24,445.24,435.23,414.86,420.15,442.446,434.668,432.0033333,427.448
451.24,445.24,435.23,414.86,420.15,426.69,433.344,430.735,428.89,424.376
445.24,435.23,414.86,420.15,426.69,424.64,428.434,428.585,426.64,422.041
435.23,414.86,420.15,426.69,424.64,430.93,424.314,426.521,424.4646667,420.0715
414.86,420.15,426.69,424.64,430.93,432.04,423.454,426.013,422.7293333,419.195
420.15,426.69,424.64,430.93,432.04,426.33,426.89,426.782,422.4486667,419.1565
426.69,424.64,430.93,432.04,426.33,429.74,428.126,426.663,421.3866667,418.3945
424.64,430.93,432.04,426.33,429.74,424.6,428.736,425.743,419.91,417.237
430.93,432.04,426.33,429.74,424.6,430.15,428.728,424.54,418.6573333,417.179
432.04,426.33,429.74,424.6,430.15,422.55,428.572,422.367,417.7753333,417.0635
426.33,429.74,424.6,430.15,422.55,418.96,426.674,420.228,416.5786667,416.6045
429.74,424.6,430.15,422.55,418.96,417.49,425.2,418.017,415.1506667,416.1115
424.6,430.15,422.55,418.96,417.49,412.61,422.75,415.497,413.404,415.0925
430.15,422.55,418.96,417.49,412.61,409.2,420.352,413.622,413.3293333,413.873
422.55,418.96,417.49,412.61,409.2,410.65,416.162,412.377,413.2273333,412.538
